,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
452,729,0,596,508,0.8987,"['[ 101 5018 1282 2237 ...    0    0    0    0]', '[ 101 8112  118 8109 ...    0    0    0    0]', '[ 101 8109  118 8271 ...    0    0    0    0]', '[ 101 3413 1736 3152 ...    0    0    0    0]', '[ 101 2141 4500 3173 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",40.75,4,2,51,0,0
453,731,0,506,465,0.8869,"['[ 101  821  689 3563 ...    0    0    0    0]', '[ 101 1555 6887 5052 ...    0    0    0    0]', '[ 101 3413 2110  739 ...    0    0    0    0]', '[ 101 3413 4906 2825 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3413 5341 1394 ...    0    0    0    0]', '[ 101 1059 1744 6369 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', '[ 101 3862 7345 4635 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",12.2,5,2,37,0,0
454,734,0,476,0,0.822,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",56,2,1,13,0,0
455,737,1,0,540,0.93,"['[ 101 5401 1744 1920 ...    0    0    0    0]', '[ 101  821  689 4993 ...    0    0    0    0]', '[ 101 2110 3318 4906 ...    0    0    0    0]', '[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 6956 ...    0    0    0    0]', '[ 101 4852  833 2339 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', '[ 101 1920 1158 7555 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",114.2857143,3.85,1,51,0,86
456,744,0,464,438,0.9075,"['[ 101 3413 5277  100 ...    0    0    0    0]', '[ 101 3413 5277  100 ...    0    0    0    0]', '[ 101 1765 1745 1158 ...    0    0    0    0]', '[ 101 2110 3318 1100 ...    0    0    0    0]', '[ 101 7415 2590 1158 ...    0    0    0    0]', '[ 101 4384  924 4761 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101  100  831 4899 ...    0    0    0    0]', '[ 101  100  831 4899 ...    0    0    0    0]', '[ 101 2961 4413 3683 ...    0    0    0    0]', '[ 101 6796 6389 6612 ...    0    0    0    0]', '[ 101 6796 6389 6612 ...    0    0    0    0]', '[ 101 3264 3309 2190 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]', '[ 101 3322 6770 1469 ...    0    0    0    0]', '[ 101 1825  754 6898 ...    0    0    0    0]']",24,1,1,32,0,0
457,745,0,522,473,0.92,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",66,1,1,31,0,0
458,747,0,451,496,0.812,"['[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 1079 5885 1367 ...    0    0    0    0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', '[ 101 2904 2773 3344 ...    0    0    0    0]', '[ 101 3413 1351 1946 ...    0    0    0    0]', '[ 101  831 4899 6389 ...    0    0    0    0]', '[ 101 4028 6382 3683 ...    0    0    0    0]', '[ 101 9226 8175 1079 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",15,2,1,15,0,0
459,749,0,524,501,0.8626,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",14.5,2,1,13,0,0
460,753,0,598,565,0.915,"['[ 101 3563 5745 1730 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 7946 7987 3736 ...    0    0    0    0]', '[ 101 2519 3152  671 ...    0    0    0    0]', '[ 101 5709 1736 3344 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",11.88888889,9,2,23,0,0
461,755,0,483,408,0.81,"['[ 101  831 4899 6796 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",9.555555556,9,1,41,0,0
462,758,0,565,474,0.8525,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 3173 ... 2768 6389 3152  517]', '[ 101 5661 1921 3322 ...  800  102    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",24.33333333,3,1,43,0,0
463,759,0,511,459,0.8802,"['[ 101 1266  776 3360 ...    0    0    0    0]', '[ 101 1266  776 3360 ...    0    0    0    0]', '[ 101 1266 3360  831 ...    0    0    0    0]', '[ 101 1266 3360  831 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1173 3543 5632 ...    0    0    0    0]', '[ 101 1061 4905 5905 ...    0    0    0    0]', '[ 101 1173 3543 5632 ...    0    0    0    0]', '[ 101 1061 4905 5905 ...    0    0    0    0]', '[ 101 1173 3543 5632 ...    0    0    0    0]', '[ 101 1061 4905 5905 ...    0    0    0    0]', '[ 101 1173 3543 5632 ...    0    0    0    0]', '[ 101 1061 4905 5905 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",6.25,4,2,11,0,89.17
464,761,0,517,445,0.84,"['[ 101 3777 1266 1920 ...    0    0    0    0]', '[ 101 3777 1266 1920 ...    0    0    0    0]', '[ 101 3777 1266 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",23.66666667,3,1,13,0,0
465,763,0,537,544,0.9475,"['[ 101 1538 4989 3173 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 6205 1290 7471 ...    0    0    0    0]', '[ 101 1059 1744 5739 ...    0    0    0    0]', '[ 101  821  689 3563 ...    0    0    0    0]', '[ 101 9529 3563 2877 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 3413 5277  671 ...    0    0    0    0]', '[ 101  831 4899 7471 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",124,1,1,51,0,0
466,764,0,463,494,0.818,"['[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 1158  689 1920 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...    0    0    0    0]', '[ 101 4906 2825 4993 ...    0    0    0    0]', '[ 101 1744 1946 8109 ...    0    0    0    0]', '[ 101 8577 8244 1920 ...    0    0    0    0]', '[ 101  769 6858 4906 ...    0    0    0    0]', '[ 101 4906 2825 4993 ...    0    0    0    0]', '[ 101 5739 6427 1296 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 5688 5543 1121 ...    0    0    0    0]', '[ 101 5062 1174 5102 ...    0    0    0    0]', '[ 101 3297 1072 2512 ...    0    0    0    0]', '[ 101  831 4899 2845 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 1044 6822 1073 ...    0    0    0    0]', '[ 101 3152 3209 2110 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', '[ 101  831 4899 2141 ...    0    0    0    0]']","['[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...  782  511 4689 2356]', '[ 101 7770 7188 1310 ...    0    0    0    0]']",61,1,1,41,0,0
467,765,0,432,440,0.845,"['[ 101 1744 2157 1225 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 6887 6662 3121 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",4.2,5,1,14,0,0
468,767,0,489,487,0.8575,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  523 1355 3209 ...    0    0    0    0]', '[ 101 1825  754 7390 ... 5543 4937 2137 8024]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",10.5,8,1,42,0,0
469,770,0,542,519,0.9975,"['[ 101 1059 1744 5739 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3264  969 4852 ...    0    0    0    0]', '[ 101 5739 2798 1946 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101  753 5023 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', '[ 101 1922 2398 3817 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",101,1,1,37,0,0
470,771,0,498,0,0.895,"['[ 101 1092 6378 3403 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1762 4689 1149 ...    0    0    0    0]', '[ 101 1762 4689 1149 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",58,1,1,15,0,0
471,774,0,566,501,0.9925,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",21,3,2,23,0,0
472,775,0,460,0,0.815,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 7946 7987 3736 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",46,2,1,23,0,0
473,777,0,521,444,0.806,"['[ 101  691  676 4689 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101  691 1266 1093 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101 4923 2415 6392 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",29,3,2,23,0,0
474,779,0,609,565,0.8643,"['[ 101 9160 5401 6612 ...    0    0    0    0]', '[ 101 1920 3144 4993 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 6440 7579 1346 ...    0    0    0    0]', '[ 101 6440 7579 1346 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",3.25,8,2,11,0,0
475,780,0,488,461,0.8617,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",54,1,1,23,0,0
476,781,0,505,485,0.985,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",40,2,1,14,0,0
477,782,0,521,427,0.8828,"['[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 7032 7224 5826 ...    0    0    0    0]', '[ 101 7032 7224 5826 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",6.5,4,2,11,0,0
478,783,0,499,428,0.87,"['[ 101 5401 1744 1920 ...    0    0    0    0]', '[  101  9392 10307  8175 ...     0     0     0     0]', '[ 101 1059 1744 1555 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', '[ 101 3309 6573  794 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  147 2434 1908 ...    0    0    0    0]', '[ 101  147 2434 1908 ...    0    0    0    0]', '[ 101  147 2434 1908 ...    0    0    0    0]', '[ 101  147 2434 1908 ...    0    0    0    0]', '[ 101  147 2434 1908 ...    0    0    0    0]', '[ 101  147 2434 1908 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",118.5,2,1,13,0,0
479,784,0,543,512,0.9017,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",7.833333333,6,2,11,0,0
480,786,0,479,479,0.9625,"['[ 101 3683 6612 5815 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 1062 2171  831 ...    0    0    0    0]', '[ 101 5815 1946 6395 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",14.75,4,2,22,0,0
481,787,0,539,437,0.8825,"['[ 101  676 1158 6612 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 4242 2255 1920 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517  776 3823 ...    0    0    0    0]', '[ 101  517  776 3823 ...    0    0    0    0]', '[ 101  517  776 3823 ...    0    0    0    0]', '[ 101  517  776 3823 ...    0    0    0    0]', '[ 101  517  776 3823 ...    0    0    0    0]', '[ 101  517  776 3823 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",34.33333333,3,2,13,0,0
482,790,0,519,460,0.8761,"['[ 101 2991 5709 1920 ...    0    0    0    0]', '[ 101 5868 5843 6983 ...    0    0    0    0]', '[ 101 3250 6225 2207 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1068  704 1765 ...    0    0    0    0]', '[ 101 1825  754  679 ...    0    0    0    0]', '[ 101 1068  704 1765 ...    0    0    0    0]', '[ 101 1825  754  679 ...    0    0    0    0]', '[ 101 1068  704 1765 ...    0    0    0    0]', '[ 101 1825  754  679 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",12.2,5,9,61,0,0
483,791,0,490,471,0.9975,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",8.444444444,9,2,32,0,0
484,793,0,441,436,0.9375,"['[ 101  753 5023  831 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 1765 4415  928 ...    0    0    0    0]', '[ 101 4852  833 2339 ...    0    0    0    0]', '[ 101  676 5023  831 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', '[ 101 3173 1093 3333 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",8.714285714,7,1,37,0,85.0133
485,794,0,462,377,0.8525,"['[ 101 5815 3777 1298 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",14.16666667,6,1,41,0,0
486,795,0,585,521,0.9225,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 6632 3341 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",35,2,1,12,0,0
487,797,0,500,425,0.8775,"['[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 1946 ...    0    0    0    0]', '[ 101  753 5023 1946 ...    0    0    0    0]', '[ 101  831 4899 2768 ...    0    0    0    0]', '[ 101  831 4899 2768 ...    0    0    0    0]', '[ 101  676 5023 1946 ...    0    0    0    0]', '[ 101  753 5023 1946 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 1044 6822 2141 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 3297  881 6796 ...    0    0    0    0]', '[ 101  831 4899 7339 ...    0    0    0    0]', '[ 101  831 4899 2397 ...    0    0    0    0]', '[ 101 4263 2552 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0]]",16.22222222,9,1,11,0,71.46
488,799,0,521,515,0.802,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",29,2,1,37,0,0
489,801,0,534,498,0.814,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",92,1,1,37,0,0
