university_id,university_name,is985,is211,freetest_qualified,SSDM,SSDMC
14042,西安科技大学高新学院,,,,61,陕西省
14043,四川音乐学院绵阳艺术学院,,,,51,四川省
14045,西南科技大学城市学院,,,,51,四川省
14046,福建农林大学金山学院,,,,35,福建省
14047,石家庄经济职业学院,,,,13,河北省
14048,内蒙古科技职业学院,,,,15,内蒙古自治区
14049,内蒙古北方职业技术学院,,,,15,内蒙古自治区
14050,赤峰职业技术学院,,,,15,内蒙古自治区
14051,内蒙古经贸外语职业学院,,,,15,内蒙古自治区
14052,吉林铁道职业技术学院,,,,22,吉林省
14053,黑龙江交通职业技术学院,,,,23,黑龙江省
14055,哈尔滨应用职业技术学院,,,,23,黑龙江省
14056,南京机电职业技术学院,,,,32,江苏省
14058,民办合肥财经职业学院,,,,34,安徽省
14059,厦门软件职业技术学院,,,,35,福建省
14060,福建体育职业技术学院,,,,35,福建省
14061,三峡电力职业学院,,,,42,湖北省
14062,郑州电力职业技术学院,,,,41,河南省
14063,广东科贸职业学院,,,,44,广东省
14065,广州科技贸易职业学院,,,,44,广东省
14066,中山职业技术学院,,,,44,广东省
14067,柳州城市职业学院,,,,45,广西壮族自治区
14068,百色职业学院,,,,45,广西壮族自治区
14069,重庆青年职业技术学院,,,,50,重庆市
14070,四川科技职业学院,,,,51,四川省
14071,湖南电气职业技术学院,,,,43,湖南省
14072,湖南外国语职业学院,,,,43,湖南省
14073,北京经济管理职业学院,,,,11,北京市
14075,北京劳动保障职业学院,,,,11,北京市
14076,辽宁装备制造职业技术学院,,,,21,辽宁省
14077,辽河石油职业技术学院,,,,21,辽宁省
14078,山东商务职业学院,,,,37,山东省
14079,山东丝绸纺织职业学院,,,,37,山东省
14080,山东城市建设职业学院,,,,37,山东省
14081,烟台汽车工程职业学院,,,,37,山东省
14082,山东司法警官职业学院,,,,37,山东省
14083,贵阳护理职业学院,,,,52,贵州省
14085,西藏职业技术学院,,,,54,西藏自治区
14086,四川文化产业职业学院,,,,51,四川省
14087,天津财经大学珠江学院,,,,12,天津市
14088,温州科技职业学院,,,,33,浙江省
14089,浙江汽车职业技术学院,,,,33,浙江省
14090,浙江横店影视职业学院,,,,33,浙江省
14091,四川财经职业学院,,,,51,四川省
14092,临沧师范高等专科学校,,,,53,云南省
14093,运城幼儿师范高等专科学校,,,,14,山西省
14095,黑龙江幼儿师范高等专科学校,,,,23,黑龙江省
14096,安庆医药高等专科学校,,,,34,安徽省
14097,益阳医学高等专科学校,,,,43,湖南省
14098,合肥师范学院 ,,,1,34,安徽省
14099,湖北第二师范学院,,,,42,湖北省
14100,山东政法学院 ,,,1,37,山东省
14101,太原工业学院,,,,14,山西省
14102,天津广播影视职业学院,,,,12,天津市
14103,冀中职业学院,,,,13,河北省
14105,山西老区职业技术学院,,,,14,山西省
14106,辽宁地质工程职业学院,,,,21,辽宁省
14107,白城职业技术学院,,,,22,吉林省
14108,哈尔滨科学技术职业学院,,,,23,黑龙江省
14109,黑龙江粮食职业学院,,,,23,黑龙江省
14110,漳州城市职业学院,,,,35,福建省
14111,厦门南洋职业学院,,,,35,福建省
14112,厦门东海职业技术学院,,,,35,福建省
14113,漳州科技职业学院,,,,35,福建省
14115,漳州理工职业学院,,,,35,福建省
14116,武夷山职业学院,,,,35,福建省
14117,漳州卫生职业学院,,,,35,福建省
14118,菏泽家政职业学院,,,,37,山东省
14119,湖北科技职业学院,,,,42,湖北省
14120,湖北青年职业学院,,,,42,湖北省
14121,湖南都市职业学院,,,,43,湖南省
14122,湖南电子科技职业学院,,,,43,湖南省
14123,广州珠江职业技术学院,,,,44,广东省
14125,广州松田职业学院,,,,44,广东省
14126,广东文理职业学院,,,,44,广东省
14127,广西工程职业学院,,,,45,广西壮族自治区
14128,重庆财经职业学院,,,,50,重庆市
14129,贵阳职业技术学院,,,,52,贵州省
14130,云南锡业职业技术学院,,,,53,云南省
14131,甘肃钢铁职业技术学院,,,,62,甘肃省
14132,安徽涉外经济职业学院,,,,34,安徽省
14133,安徽绿海商务职业学院,,,,34,安徽省
14135,合肥共达职业技术学院,,,,34,安徽省
14136,广州城建职业学院,,,,44,广东省
14137,蚌埠经济技术职业学院,,,,34,安徽省
14138,新疆职业大学,,,,65,新疆维吾尔自治区
14139,北京社会管理职业学院,,,,11,北京市
14140,北京新圆明职业学院,,,,11,北京市
14158,石家庄人民医学高等专科学校,,,,13,河北省
14163,苏州高博软件技术职业学院,,,,32,江苏省
14165,民办安徽旅游职业学院,,,,34,安徽省
14166,江西太阳能科技职业学院,,,,36,江西省
14167,江西枫林涉外经贸职业学院,,,,36,江西省
14168,江西泰豪动漫职业学院,,,,36,江西省
14169,周口科技职业学院,,,,41,河南省
14170,广西理工职业技术学院,,,,45,广西壮族自治区
14171,梧州职业学院,,,,45,广西壮族自治区
14172,海南科技职业学院,,,,46,海南省
14173,重庆科创职业学院,,,,50,重庆市
14175,四川城市职业学院,,,,51,四川省
14176,四川现代职业学院,,,,51,四川省
14177,山西经贸职业学院,,,,14,山西省
14178,佳木斯职业学院,,,,23,黑龙江省
14179,上海体育职业学院,,,,31,上海市
14180,南京旅游职业学院,,,,32,江苏省
14181,河南建筑职业技术学院,,,,41,河南省
14182,湖南科技工业职业技术学院,,,,43,湖南省
14183,重庆建筑工程职业学院,,,,50,重庆市
14185,石家庄科技工程职业学院,,,,13,河北省
14186,朔州职业技术学院,,,,14,山西省
14187,包头铁道职业技术学院,,,,15,内蒙古自治区
14188,辽宁铁道职业技术学院,,,,21,辽宁省
14189,辽宁建筑职业学院,,,,21,辽宁省
14190,长白山职业技术学院,,,,22,吉林省
14191,徽商职业学院,,,,34,安徽省
14192,马鞍山职业技术学院,,,,34,安徽省
14193,山东传媒职业学院,,,,37,山东省
14195,临沂职业学院,,,,37,山东省
14196,枣庄职业学院,,,,37,山东省
14197,黄石职业技术学院,,,,42,湖北省
14198,毕节职业技术学院,,,,52,贵州省
14199,内蒙古大学创业学院,,,,15,内蒙古自治区
14200,中国矿业大学银川学院,,,,64,宁夏回族自治区
14201,北京第二外国语学院中瑞酒店管理学院,,,,11,北京市
14202,北京交通大学海滨学院,,,,13,河北省
14203,河海大学文天学院,,,,34,安徽省
14205,内蒙古师范大学鸿德学院,,,,15,内蒙古自治区
14206,同济大学浙江学院,,,,33,浙江省
14207,上海财经大学浙江学院,,,,33,浙江省
14208,河北劳动关系职业学院,,,,13,河北省
14209,大连航运职业技术学院,,,,21,辽宁省
14210,安徽现代信息工程职业学院,,,,34,安徽省
14211,广西经济职业学院,,,,45,广西壮族自治区
14212,云南经贸外事职业学院,,,,53,云南省
14213,石家庄科技职业学院,,,,13,河北省
14215,北京体育职业学院,,,,11,北京市
14219,乌兰察布医学高等专科学校,,,,15,内蒙古自治区
14220,广西幼儿师范高等专科学校,,,,45,广西壮族自治区
14221,四川幼儿师范高等专科学校,,,,51,四川省
14222,西安医学高等专科学校,,,,61,陕西省
14223,贵州师范学院,,,,52,贵州省
14225,廊坊东方职业技术学院,,,,13,河北省
14226,运城职业技术学院,,,,14,山西省
14227,大连装备制造职业技术学院,,,,21,辽宁省
14228,大连汽车职业技术学院,,,,21,辽宁省
14229,安徽矿业职业技术学院,,,,34,安徽省
14230,合肥信息技术职业学院,,,,34,安徽省
14231,泉州海洋职业学院,,,,35,福建省
14232,泉州轻工职业学院,,,,35,福建省
14233,漯河食品职业学院,,,,41,河南省
14235,郑州城市职业学院,,,,41,河南省
14236,三亚理工职业学院,,,,46,海南省
14237,重庆电讯职业学院,,,,50,重庆市
14238,重庆能源职业学院,,,,50,重庆市
14239,云南三鑫职业技术学院,,,,53,云南省
14240,辽宁现代服务职业技术学院,,,,21,辽宁省
14241,江西冶金职业技术学院,,,,36,江西省
14242,山东理工职业学院,,,,37,山东省
14243,安阳职业技术学院,,,,41,河南省
14245,新乡职业技术学院,,,,41,河南省
14246,重庆商务职业学院,,,,50,重庆市
14247,山西轻工职业技术学院,,,,14,山西省
14248,鄂尔多斯职业学院,,,,15,内蒙古自治区
14249,江西管理职业学院,,,,36,江西省
14250,江西新闻出版职业技术学院,,,,36,江西省
14251,驻马店职业技术学院,,,,41,河南省
14252,贵州职业技术学院,,,,52,贵州省
14253,德宏职业学院,,,,53,云南省
14255,江苏建康职业学院,,,,32,江苏省
14256,苏州信息职业技术学院,,,,32,江苏省
14257,厦门安防科技职业学院,,,,35,福建省
14258,三峡旅游职业技术学院,,,,42,湖北省
14259,泊头职业学院,,,,13,河北省
14260,宣化科技职业学院,,,,13,河北省
14261,山东文化产业职业学院,,,,37,山东省
14262,西南交通大学希望学院,,,,51,四川省
14263,东莞职业技术学院,,,,44,广东省
14265,广东南方职业学院,,,,44,广东省
14266,广州华商职业学院,,,,44,广东省
14267,重庆交通职业学院,,,,50,重庆市
14268,广州华夏职业学院,,,,44,广东省
14269,浙江农业商贸职业学院,,,,33,浙江省
14270,晋中师范高等专科学校,,,,14,山西省
14271,阳泉师范高等专科学校,,,,14,山西省
14272,黑龙江护理高等专科学校,,,,23,黑龙江省
14273,桐城师范高等专科学校,,,,34,安徽省
14275,浙江外国语学院,,,,33,浙江省
14276,齐鲁师范学院,,,,37,山东省
14277,山东青年政治学院,,,,37,山东省
14278,广东第二师范学院,,,,44,广东省
14279,北京交通运输职业学院,,,,11,北京市
14280,廊坊燕京职业技术学院,,,,13,河北省
14281,承德护理职业学院,,,,13,河北省
14282,内蒙古工业职业学院,,,,15,内蒙古自治区
14283,呼伦贝尔职业技术学院,,,,15,内蒙古自治区
14285,满洲里俄语职业学院,,,,15,内蒙古自治区
14286,辽宁冶金职业技术学院,,,,21,辽宁省
14287,辽宁工程职业学院,,,,21,辽宁省
14288,辽宁城市建设职业技术学院,,,,21,辽宁省
14289,辽宁卫生职业技术学院,,,,21,辽宁省
14290,铁岭卫生职业学院,,,,21,辽宁省
14291,吉林科技职业技术学院,,,,22,吉林省
14292,上海健康职业技术学院,,,,31,上海市
14293,宿迁泽达职业技术学院,,,,32,江苏省
14295,苏州工业园区服务外包职业学院,,,,32,江苏省
14296,黄山职业技术学院,,,,34,安徽省
14297,滁州城市职业学院,,,,34,安徽省
14298,安徽汽车职业技术学院,,,,34,安徽省
14299,皖西卫生职业学院,,,,34,安徽省
14300,焦作工贸职业学院,,,,41,河南省
14301,许昌陶瓷职业学院,,,,41,河南省
14302,郑州理工职业学院,,,,41,河南省
14303,郑州信息工程职业学院,,,,41,河南省
14305,长垣烹饪职业技术学院,,,,41,河南省
14306,开封文化艺术职业学院,,,,41,河南省
14307,河南化工职业学院,,,,41,河南省
14308,河南艺术职业学院,,,,41,河南省
14309,湖南高尔夫旅游职业学院,,,,43,湖南省
14310,湖南工商职业学院,,,,43,湖南省
14311,广东环境保护工程职业学院,,,,44,广东省
14312,广西科技职业学院,,,,45,广西壮族自治区
14313,广西卫生职业技术学院,,,,45,广西壮族自治区
14315,重庆化工职业学院,,,,50,重庆市
14316,重庆旅游职业学院,,,,50,重庆市
14317,云南商务职业学院,,,,53,云南省
14318,榆林职业技术学院,,,,61,陕西省
14319,甘肃机电职业技术学院,,,,62,甘肃省
14320,青岛远洋船员职业学院,,,,37,山东省
14321,江西工商职业技术学院,,,,36,江西省
14322,湖南三一工业职业技术学院,,,,43,湖南省
14323,四川长江职业学院,,,,51,四川省
14325,南方科技大学,,,1,44,广东省
14327,北京电影学院现代创意媒体学院,,,,37,山东省
14328,石家庄幼儿师范高等专科学校,,,,13,河北省
14329,徐州幼儿师范高等专科学校,,,,32,江苏省
14330,合肥幼儿师范高等专科学校,,,,34,安徽省
14331,泉州幼儿师范高等专科学校,,,,35,福建省
14332,济南幼儿师范高等专科学校,,,,37,山东省
14333,郑州升达经贸管理学院,,,,41,河南省
14335,廊坊卫生职业学院,,,,13,河北省
14336,山西青年职业学院,,,,14,山西省
14337,内蒙古能源职业学院,,,,15,内蒙古自治区
14338,赤峰工业职业技术学院,,,,15,内蒙古自治区
14339,阿拉善职业技术学院,,,,15,内蒙古自治区
14340,延边职业技术学院,,,,22,吉林省
14341,安徽长江职业学院,,,,34,安徽省
14342,安徽扬子职业技术学院,,,,34,安徽省
14343,济南护理职业学院,,,,37,山东省
14345,泰山护理职业学院,,,,37,山东省
14346,山东海事职业学院,,,,37,山东省
14347,潍坊护理职业学院,,,,37,山东省
14348,河南机电职业学院,,,,41,河南省
14349,河南护理职业学院,,,,41,河南省
14350,许昌电气职业学院,,,,41,河南省
14351,信阳涉外职业技术学院,,,,41,河南省
14352,鹤壁汽车工程职业学院,,,,41,河南省
14353,南阳职业学院,,,,41,河南省
14355,天门职业学院,,,,42,湖北省
14356,湖北体育职业学院,,,,42,湖北省
14357,襄阳汽车职业技术学院,,,,42,湖北省
14358,长沙卫生职业学院,,,,43,湖南省
14359,湖南食品药品职业学院,,,,43,湖南省
14360,湖南有色金属职业技术学院,,,,43,湖南省
14361,广东青年职业学院,,,,44,广东省
14362,广州东华职业学院,,,,44,广东省
14363,广东创新科技职业学院,,,,44,广东省
14365,重庆安全技术职业学院,,,,50,重庆市
14366,重庆公共运输职业学院,,,,50,重庆市
14367,重庆艺术工程职业学院,,,,50,重庆市
14368,重庆轻工职业学院,,,,50,重庆市
14369,重庆电信职业学院,,,,50,重庆市
14370,重庆经贸职业学院,,,,50,重庆市
14371,贵州盛华职业学院,,,,52,贵州省
14372,昆明卫生职业学院,,,,53,云南省
14373,云南现代职业技术学院,,,,53,云南省
14375,甘肃有色冶金职业技术学院,,,,62,甘肃省
14376,白银矿冶职业技术学院,,,,62,甘肃省
14377,宁夏防沙治沙职业技术学院,,,,64,宁夏回族自治区
14378,安徽黄梅戏艺术职业学院,,,,34,安徽省
14379,潍坊工程职业学院,,,,37,山东省
14380,郑州商贸旅游职业学院,,,,41,河南省
14381,云南旅游职业学院,,,,53,云南省
14382,河南推拿职业学院,,,,41,河南省
14383,洛阳职业技术学院,,,,41,河南省
14385,沈阳北软信息职业技术学院,,,,21,辽宁省
14386,四川三河职业学院,,,,51,四川省
14387,内蒙古美术职业学院,,,,15,内蒙古自治区
14388,重庆第二师范学院,,,,50,重庆市
14389,成都师范学院,,,,51,四川省
14390,陕西学前师范学院,,,,61,陕西省
14391,郑州幼儿师范高等专科学校,,,,41,河南省
14392,安阳幼儿师范高等专科学校,,,,41,河南省
14393,川北幼儿师范高等专科学校,,,,51,四川省
14394,上海民航职业技术学院,,,,31,上海市
14395,北京卫生职业学院,,,,11,北京市
14396,河北轨道运输职业技术学院,,,,13,河北省
14397,运城护理职业学院,,,,14,山西省
14398,辽宁政法职业学院,,,,21,辽宁省
14399,哈尔滨工程技术职业学院,,,,23,黑龙江省
14400,齐齐哈尔理工职业学院,,,,23,黑龙江省
14401,徐州生物工程职业技术学院,,,,32,江苏省
14402,景德镇陶瓷职业技术学院,,,,36,江西省
14403,共青科技职业学院,,,,36,江西省
14405,郑州黄河护理职业学院,,,,41,河南省
14406,湖南吉利汽车职业技术学院,,,,43,湖南省
14407,广东舞蹈戏剧职业学院,,,,44,广东省
14408,惠州卫生职业技术学院,,,,44,广东省
14409,四川卫生康复职业学院,,,,51,四川省
14410,四川电影电视职业学院,,,,51,四川省
14411,四川汽车职业技术学院,,,,51,四川省
14412,贵州工商职业学院,,,,52,贵州省
14413,红河卫生职业学院,,,,53,云南省
14415,云南外事外语职业学院,,,,53,云南省
14416,新疆体育职业技术学院,,,,65,新疆维吾尔自治区
14417,新疆应用职业技术学院,,,,65,新疆维吾尔自治区
14418,安徽粮食工程职业学院,,,,34,安徽省
14419,安徽人口职业学院,,,,34,安徽省
14420,合肥科技职业学院,,,,34,安徽省
14421,新疆师范高等专科学校,,,,65,新疆维吾尔自治区
14423,上海科技大学 ,,,1,31,上海市
14425,哈尔滨幼儿师范高等专科学校,,,,23,黑龙江省
14426,吉林城市职业技术学院,,,,22,吉林省
14427,广东信息工程职业学院,,,,44,广东省
14428,重庆幼儿师范高等专科学校,,,,50,重庆市
14432,河北中医学院 ,,,1,13,河北省
14434,山西传媒学院,,,,14,山西省
14435,营口理工学院,,,,21,辽宁省
14436,江苏第二师范学院,,,,32,江苏省
14437,南昌师范学院,,,,36,江西省
14438,山东管理学院,,,,37,山东省
14439,山东农业工程学院,,,,37,山东省
14440,贵州理工学院,,,,52,贵州省
14458,张家口学院,,,,13,河北省
14460,保定幼儿师范高等专科学校,,,,13,河北省
14461,运城师范高等专科学校,,,,14,山西省
14462,朔州师范高等专科学校,,,,14,山西省
14463,内蒙古民族幼儿师范高等专科学校,,,,15,内蒙古自治区
14464,辽宁民族师范高等专科学校,,,,21,辽宁省
14465,赣州师范高等专科学校,,,,36,江西省
14466,河南医学高等专科学校,,,,41,河南省
14467,湖北幼儿师范高等专科学校,,,,42,湖北省
14468,湖南幼儿师范高等专科学校,,,,43,湖南省
14469,贵阳幼儿师范高等专科学校,,,,52,贵州省
14470,铜仁幼儿师范高等专科学校,,,,52,贵州省
14471,河北工艺美术职业学院,,,,13,河北省
14472,渤海理工职业学院,,,,13,河北省
14473,辽宁轻工职业学院,,,,21,辽宁省
14474,辽宁水利职业学院,,,,21,辽宁省
14475,江苏商贸职业学院,,,,32,江苏省
14476,江西水利职业学院,,,,36,江西省
14477,菏泽职业学院,,,,37,山东省
14478,郑州财税金融职业学院,,,,41,河南省
14479,南阳农业职业学院,,,,41,河南省
14480,洛阳科技职业学院,,,,41,河南省
14481,广西培贤国际职业学院,,,,45,广西壮族自治区
14482,重庆文化艺术职业学院,,,,50,重庆市
14483,巴中职业技术学院,,,,51,四川省
14484,四川希望汽车职业学院,,,,51,四川省
14485,四川电子机械职业技术学院,,,,51,四川省
14486,四川文轩职业学院,,,,51,四川省
14487,大理农林职业技术学院,,,,53,云南省
14488,陕西艺术职业学院,,,,61,陕西省
14489,新疆铁道职业技术学院,,,,65,新疆维吾尔自治区
14490,闽江师范高等专科学校,,,,35,福建省
14491,重庆服装工程职业学院,,,,50,重庆市
14596,中国社会科学院大学,,1,1,11,北京市
16301,宁波诺丁汉大学,,,,33,浙江省
16401,北京师范大学-香港浸会大学联合国际学院,,,,44,广东省
16403,西交利物浦大学,,,,32,江苏省
16404,上海纽约大学,,,,31,上海市
18213,哈尔滨工业大学(威海),,,,37,山东省
19422,山东大学威海分校,,,,37,山东省
50001,北京市海淀区职工大学,,,,11,北京市
50002,北京市东城区职工业余大学,,,,11,北京市
50004,北京市东城区职工大学,,,,11,北京市
50005,北京宣武红旗业余大学,,,,11,北京市
50006,北京市石景山区业余大学,,,,11,北京市
50007,北京市朝阳区职工大学,,,,11,北京市
50016,北京燕山石油化工公司职工大学,,,,11,北京市
50018,北京医药集团职工大学,,,,11,北京市
50021,北京市建设职工大学,,,,11,北京市
50023,北京市物资贸易职工学院,,,,11,北京市
50025,北京市总工会职工大学,,,,11,北京市
50028,北京警察学院,,,,11,北京市
50033,上海科技管理干部学院,,,,31,上海市
50038,中央党校继续教育学院,,,,11,北京市
50043,中国记协职工新闻学院,,,,11,北京市
50046,武汉市广播电视大学,,,,42,湖北省
50047,中国纺织机械工业总公司职工大学,,,,11,北京市
50052,中国科学院管理干部学院,,,,11,北京市
50055,中央文化管理干部学院,,,,11,北京市
50059,北京商业管理干部学院,,,,11,北京市
50061,北京教育学院,,,,11,北京市
50063,天津市和平区新华职工大学,,,,12,天津市
50064,天津市河西区职工大学,,,,12,天津市
50065,天津市河东区职工大学,,,,12,天津市
50066,天津市红桥区职工大学,,,,12,天津市
50068,天津市南开区职工大学,,,,12,天津市
50070,天津市建筑工程职工大学,,,,12,天津市
50072,广州橡胶工业总公司职工大学,,,,44,广东省
50073,天津市职工经济技术大学,,,,12,天津市
50075,广州金桥管理干部学院,,,,44,广东省
50079,南海成人学院,,,,44,广东省
50081,四川科技职工大学,,,,51,四川省
50083,陕西航天职工大学,,,,61,陕西省
50084,陕西电子工业职工大学,,,,61,陕西省
50085,陕西青年职业学院,,,,61,陕西省
50086,天津汽车工业总公司职工大学,,,,12,天津市
50095,天津市渤海化工职工学院,,,,12,天津市
50105,天津铁厂职工大学,,,,12,天津市
50121,天津市管理干部学院,,,,12,天津市
50137,中国耀华玻璃公司职工大学,,,,13,河北省
50139,河北地质职工大学,,,,13,河北省
50151,江西行政管理干部学院,,,,36,江西省
50162,太原化学工业公司职工大学,,,,14,山西省
50163,山西机电职工学院,,,,14,山西省
50164,太原钢铁公司职工钢铁学院,,,,14,山西省
50165,华北测绘职工大学,,,,14,山西省
50166,山西职工医学院,,,,14,山西省
50167,山西煤炭职工联合大学,,,,14,山西省
50168,太原职工大学,,,,14,山西省
50169,山西兵器工业职工大学,,,,14,山西省
50175,山西省职工工艺美术学院,,,,14,山西省
50197,山西省吕梁地区教育学院,,,,14,山西省
50203,二冶职工大学,,,,15,内蒙古自治区
50204,包头市职工大学,,,,15,内蒙古自治区
50226,长春职工大学,,,,22,吉林省
50229,长春市建筑职工业余大学,,,,22,吉林省
50230,吉林省直属机关业余大学,,,,22,吉林省
50232,长春职工医科大学,,,,22,吉林省
50234,吉林市职工大学,,,,22,吉林省
50236,吉林化学工业公司职工大学,,,,22,吉林省
50238,吉林职工医科大学,,,,22,吉林省
50242,通化市职工大学,,,,22,吉林省
50243,通化钢铁公司职工大学,,,,22,吉林省
50249,梨树农村成人高等专科学校,,,,22,吉林省
50252,吉林省教育学院,,,,22,吉林省
50253,长春教育学院,,,,22,吉林省
50264,黑龙江兵器工业职工大学,,,,23,黑龙江省
50266,哈尔滨航空职工大学,,,,23,黑龙江省
50268,哈尔滨轻型车厂职工大学,,,,23,黑龙江省
50269,哈尔滨市职工大学,,,,23,黑龙江省
50287,黑龙江省科技职工大学,,,,23,黑龙江省
50290,黑龙江省直属机关职工大学,,,,23,黑龙江省
50293,黑龙江电力职工大学,,,,23,黑龙江省
50306,齐齐哈尔市建设职工大学,,,,23,黑龙江省
50311,齐齐哈尔市职工大学,,,,23,黑龙江省
50326,鸡西市职工大学,,,,23,黑龙江省
50327,鹤岗矿务局职工大学,,,,23,黑龙江省
50329,大庆职工大学,,,,23,黑龙江省
50330,大庆石油化工总厂职工大学,,,,23,黑龙江省
50334,伊春市职工大学,,,,23,黑龙江省
50335,黑龙江省经济管理干部学院,,,,23,黑龙江省
50337,黑龙江农垦管理干部学院,,,,23,黑龙江省
50343,黑龙江省政法管理干部学院,,,,23,黑龙江省
50344,黑龙江省教育学院,,,,23,黑龙江省
50349,黑龙江省绥化地区教育学院,,,,23,黑龙江省
50350,牡丹江市教育学院,,,,23,黑龙江省
50352,鸡西市教育学院,,,,23,黑龙江省
50356,伊春市教育学院,,,,23,黑龙江省
50357,大庆教育学院,,,,23,黑龙江省
50359,黑龙江省林业教育学院,,,,23,黑龙江省
50363,上海市黄浦区业余大学,,,,31,上海市
50365,上海市卢湾区业余大学,,,,31,上海市
50366,上海市徐汇区业余大学,,,,31,上海市
50367,上海市长宁区业余大学,,,,31,上海市
50368,上海市静安区业余大学,,,,31,上海市
50369,上海市普陀区业余大学,,,,31,上海市
50371,上海市虹口区业余大学,,,,31,上海市
50372,上海市杨浦区业余大学,,,,31,上海市
50378,上海电业职工大学,,,,31,上海市
50393,上海纺织工业职工大学,,,,31,上海市
50396,高桥石油化工职工大学,,,,31,上海市
50410,梅山职工大学,,,,31,上海市
50411,上海石化总厂职工大学,,,,31,上海市
50416,上海市邮电职工大学,,,,31,上海市
50424,上海医药职工大学,,,,31,上海市
50441,南京汽车制造厂职工大学,,,,32,江苏省
50448,金陵石油化工公司职工大学,,,,32,江苏省
50460,南京市职工大学,,,,32,江苏省
50461,空军第一职工大学,,,,32,江苏省
50463,南京化学工业集团公司职工大学,,,,32,江苏省
50465,无锡市纺织工业职工大学,,,,32,江苏省
50488,常州市职工大学,,,,32,江苏省
50490,苏州市机械工业局职工大学,,,,32,江苏省
50495,苏州市丝绸职工大学,,,,32,江苏省
50497,苏州市建筑工程局职工大学,,,,32,江苏省
50504,南通市工人业余大学,,,,32,江苏省
50509,扬州市职工大学,,,,32,江苏省
50526,扬州教育学院,,,,32,江苏省
50528,南京航天管理干部学院,,,,32,江苏省
50549,衢化职工大学,,,,33,浙江省
50550,浙江省省级机关职工业余大学,,,,33,浙江省
50551,杭州市工人业余大学,,,,33,浙江省
50554,温州市工人业余大学,,,,33,浙江省
50559,宁波教育学院,,,,33,浙江省
50561,金华教育学院,,,,33,浙江省
50565,淮南市职工大学,,,,34,安徽省
50569,合肥职工科技大学,,,,34,安徽省
50570,合肥市职工大学,,,,34,安徽省
50574,安庆石油化工总厂职工大学,,,,34,安徽省
50581,安徽经济管理干部学院,,,,34,安徽省
50584,福建职工大学,,,,35,福建省
50585,福建省直属机关业余大学,,,,35,福建省
50589,福建省漳州业余大学,,,,35,福建省
50591,福建教育学院,,,,35,福建省
50603,昌河职工工学院,,,,36,江西省
50607,南昌钢铁有限责任公司职工大学,,,,36,江西省
50617,南昌市职工科技大学,,,,36,江西省
50626,山东省水利职工大学,,,,37,山东省
50633,胜利油田职工大学,,,,37,山东省
50638,山东兵器工业职工大学,,,,37,山东省
50641,新汶矿业职工大学,,,,37,山东省
50644,济南市职工大学,,,,37,山东省
50649,山东省经济管理干部学院,,,,37,山东省
50668,郑州电缆厂职工大学,,,,41,河南省
50672,河南电力职工大学,,,,41,河南省
50673,中国长城铝业公司职工工学院,,,,41,河南省
50674,郑州市职工业余大学,,,,41,河南省
50680,第一拖拉机制造厂拖拉机学院,,,,41,河南省
50682,洛阳轴承厂职工大学,,,,41,河南省
50686,洛阳有色金属职工大学,,,,41,河南省
50688,开封空分设备厂职工大学,,,,41,河南省
50697,江南社会学院,,,,32,江苏省
50699,河南教育学院,,,,41,河南省
50707,开封教育学院,,,,41,河南省
50709,平顶山教育学院,,,,41,河南省
50717,湖北兵器工业职工大学,,,,42,湖北省
50738,鄂城钢铁厂职工大学,,,,42,湖北省
50740,丹江口职工大学,,,,42,湖北省
50742,湖北省直属机关业余大学,,,,42,湖北省
50743,湖北省金融职工大学,,,,42,湖北省
50746,荆门炼油厂职工大学,,,,42,湖北省
50753,江汉石油管理局职工大学,,,,42,湖北省
50756,湖北省经济管理干部学院,,,,42,湖北省
50762,十堰教育学院,,,,42,湖北省
50763,荆州教育学院,,,,42,湖北省
50774,涟源钢铁总厂职工大学,,,,43,湖南省
50784,长沙工业职工大学,,,,43,湖南省
50788,株洲市职工大学,,,,43,湖南省
50793,南方动力机械公司职工工学院,,,,43,湖南省
50794,中钢集团衡阳重机职工大学,,,,43,湖南省
50797,湖南金融管理干部学院,,,,43,湖南省
50798,衡阳工业职工大学,,,,43,湖南省
50810,长沙教育学院,,,,43,湖南省
50812,湘潭教育学院,,,,43,湖南省
50822,海南铁矿职工大学,,,,46,海南省
50826,广东省国防工业职工大学,,,,44,广东省
50835,汕头市业余大学,,,,44,广东省
50836,汕头市职工业余大学,,,,44,广东省
50837,韶关市职工大学,,,,44,广东省
50839,江门市职工业余大学,,,,44,广东省
50853,湛江教育学院,,,,44,广东省
50855,广州市公安管理干部学院,,,,44,广东省
50867,桂林市职工大学,,,,45,广西壮族自治区
50869,广西经济管理干部学院,,,,45,广西壮族自治区
50870,广西教育学院,,,,45,广西壮族自治区
50875,四川省东方动力职工大学,,,,51,四川省
50879,中国工程物理研究院工学院,,,,51,四川省
50881,四川核工业职工大学,,,,51,四川省
50882,成都发动机公司职工大学,,,,51,四川省
50883,成都飞机工业公司职工工学院,,,,51,四川省
50884,成都电子职工大学,,,,51,四川省
50885,国营涪江机器厂职工大学,,,,51,四川省
50888,红光电子管厂职工大学,,,,51,四川省
50899,四川石油管理局职工大学,,,,51,四川省
50901,重庆电力职工大学,,,,50,重庆市
50905,重庆冶金成人学院,,,,50,重庆市
50907,成都冶金职工大学,,,,51,四川省
50908,第五冶金建设公司职工大学,,,,51,四川省
