uid,status,subject,professor,college,school,remarks,subject_re,college_re,school_re,remark_re,create_at,update_at,live_check_status,live_check_staff
656,10,0,0,0,0,,0,0,0,,2019/9/19 18:15,2019/9/29 16:29,13,
657,2,0,0,0,0,,0,0,0,,2019/9/19 18:15,2019/9/19 18:15,13,
658,10,0,0,0,0,,0,0,0,,2019/9/19 18:16,2019/10/10 15:42,13,
659,10,0,0,0,0,,0,0,0,,2019/9/19 18:30,2019/10/8 11:06,13,
660,10,0,0,0,0,,0,0,0,,2019/9/19 18:32,2019/9/29 13:37,1,8011036
661,2,0,0,0,0,,0,0,0,,2019/9/19 18:38,2019/9/19 18:38,13,
662,3,0,0,0,0,,0,0,0,,2019/9/19 18:38,2019/9/19 21:39,13,
663,10,0,0,0,0,,0,0,0,,2019/9/19 18:42,2019/9/29 13:37,1,8011036
664,5,0,0,0,0,,0,0,0,,2019/9/19 18:46,2019/9/24 17:20,13,
665,-4,0,0,0,0,,0,0,0,,2019/9/19 18:59,2019/9/24 19:26,1,8009001
666,10,0,0,0,0,,0,0,0,,2019/9/19 19:17,2019/10/17 8:39,1,8008001
668,10,0,0,0,0,,0,0,0,,2019/9/19 19:23,2019/10/17 13:54,1,8008001
669,2,0,0,0,0,,0,0,0,,2019/9/19 19:25,2019/9/19 19:25,13,
670,7,0,0,0,0,,0,0,0,,2019/9/19 19:28,2019/10/15 17:44,13,
671,-5,0,0,0,0,,0,0,0,,2019/9/19 19:36,2019/9/30 10:17,13,
672,7,0,0,0,0,,0,0,0,,2019/9/19 19:56,2019/9/27 19:19,13,
673,2,0,0,0,0,,0,0,0,,2019/9/19 20:06,2019/9/19 20:06,13,
675,10,0,0,0,0,,0,0,0,,2019/9/19 20:16,2019/10/10 10:57,13,
676,-4,0,0,0,0,,0,0,0,,2019/9/19 20:16,2019/9/26 12:29,13,
677,-5,0,0,0,0,,0,0,0,,2019/9/19 20:17,2019/10/10 15:23,13,
678,-3,0,0,0,0,,0,0,0,,2019/9/19 20:17,2019/9/25 15:46,13,
679,2,0,0,0,0,,0,0,0,,2019/9/19 20:19,2019/9/19 20:19,13,
680,-3,0,0,0,0,,0,0,0,,2019/9/19 20:25,2019/9/26 12:00,13,
682,7,0,0,0,0,,0,0,0,,2019/9/19 20:27,2019/10/8 16:41,13,
684,2,0,0,0,0,,0,0,0,,2019/9/19 20:42,2019/9/19 20:42,13,
685,-4,0,0,0,0,,0,0,0,,2019/9/19 20:47,2019/9/24 21:59,13,
686,8,0,0,0,0,,0,0,0,,2019/9/19 20:59,2019/9/30 11:04,13,
687,10,0,0,0,0,,0,0,0,,2019/9/19 21:02,2019/10/12 8:36,1,8005001
688,7,0,0,0,0,,0,0,0,,2019/9/19 21:17,2019/9/27 16:47,1,8013001
689,2,0,0,0,0,,0,0,0,,2019/9/19 21:31,2019/9/19 21:31,13,
690,10,0,0,0,0,,0,0,0,,2019/9/19 21:35,2019/10/10 15:42,13,
691,2,0,0,0,0,,0,0,0,,2019/9/19 21:53,2019/9/19 21:53,13,
692,2,0,0,0,0,,0,0,0,,2019/9/19 21:53,2019/9/19 21:53,13,
693,7,0,0,0,0,,0,0,0,,2019/9/19 23:16,2019/9/29 14:20,13,
694,10,0,0,0,0,,0,0,0,,2019/9/19 23:23,2019/10/17 14:41,13,
695,10,0,0,0,0,,0,0,0,,2019/9/20 0:18,2019/9/30 8:01,1,8014001
696,2,0,0,0,0,,0,0,0,,2019/9/20 7:44,2019/9/20 7:44,13,
697,6,0,0,0,0,,0,0,0,,2019/9/20 8:13,2019/9/25 8:32,13,
698,10,0,0,0,0,,0,0,0,,2019/9/20 8:18,2019/10/12 8:36,1,8005001
699,2,0,0,0,0,,0,0,0,,2019/9/20 8:26,2019/9/25 10:11,1,8008001
700,10,0,0,0,0,,0,0,0,,2019/9/20 8:35,2019/10/11 8:12,1,8007001
701,10,0,0,0,0,,0,0,0,,2019/9/20 9:02,2019/9/29 16:29,13,
702,3,0,0,0,0,,0,0,0,,2019/9/20 9:05,2019/9/20 19:59,13,
703,10,0,0,0,0,,0,0,0,,2019/9/20 9:18,2019/10/17 8:39,1,8008001
704,10,0,0,0,0,,0,0,0,,2019/9/20 9:19,2019/10/10 14:38,1,8002001
705,10,0,0,0,0,,0,0,0,,2019/9/20 9:32,2019/10/14 14:06,13,
706,-3,0,0,0,0,,0,0,0,,2019/9/20 9:45,2019/9/26 12:00,13,
707,2,0,0,0,0,,0,0,0,,2019/9/20 9:46,2019/9/20 9:46,13,
708,10,0,0,0,0,,0,0,0,,2019/9/20 9:50,2019/10/10 10:57,1,8009001
709,10,0,0,0,0,,0,0,0,,2019/9/20 9:51,2019/10/8 11:06,13,
710,5,0,0,0,0,,0,0,0,,2019/9/20 10:02,2019/9/26 12:47,13,
711,10,0,0,0,0,,0,0,0,,2019/9/20 10:19,2019/10/11 8:12,1,8007001
712,-3,0,0,0,0,,0,0,0,,2019/9/20 10:29,2019/9/26 9:42,13,
713,10,0,0,0,0,,0,0,0,,2019/9/20 10:31,2019/10/17 8:39,1,8008001
714,10,0,0,0,0,,0,0,0,,2019/9/20 10:34,2019/10/8 11:06,13,
715,3,0,0,0,0,,0,0,0,,2019/9/20 10:35,2019/9/20 10:57,13,
716,-5,0,0,0,0,,0,0,0,,2019/9/20 10:43,2019/10/10 15:23,13,
717,10,0,0,0,0,,0,0,0,,2019/9/20 10:46,2019/9/30 10:38,13,
718,10,0,0,0,0,,0,0,0,,2019/9/20 10:51,2019/10/11 8:12,1,8007001
719,10,0,0,0,0,,0,0,0,,2019/9/20 11:04,2019/10/8 8:36,1,8009001
720,2,0,0,0,0,,0,0,0,,2019/9/20 11:10,2019/9/20 11:10,13,
722,2,0,0,0,0,,0,0,0,,2019/9/20 11:33,2019/9/20 11:33,13,
723,7,0,0,0,0,,0,0,0,,2019/9/20 11:49,2019/9/27 16:47,1,8013001
725,2,0,0,0,0,,0,0,0,,2019/9/20 12:06,2019/9/20 12:06,13,
726,10,0,0,0,0,,0,0,0,,2019/9/20 12:13,2019/9/30 8:01,1,8014001
727,10,0,0,0,0,,0,0,0,,2019/9/20 12:14,2019/10/11 8:12,1,8007001
728,3,0,0,0,0,,0,0,0,,2019/9/20 12:27,2019/9/20 13:11,13,
729,2,0,0,0,0,,0,0,0,,2019/9/20 12:41,2019/9/20 12:41,13,
730,2,0,0,0,0,,0,0,0,,2019/9/20 12:53,2019/9/20 12:53,13,
731,3,0,0,0,0,,0,0,0,,2019/9/20 13:19,2019/9/20 19:41,13,
733,2,0,0,0,0,,0,0,0,,2019/9/20 13:38,2019/9/20 13:38,13,
734,2,0,0,0,0,,0,0,0,,2019/9/20 13:41,2019/9/20 13:41,13,
735,2,0,0,0,0,,0,0,0,,2019/9/20 13:55,2019/9/20 13:55,13,
736,10,0,0,0,0,,0,0,0,,2019/9/20 14:16,2019/10/14 8:01,1,8002001
737,7,0,0,0,0,,0,0,0,,2019/9/20 14:19,2019/10/15 14:41,1,8007001
738,10,0,0,0,0,,0,0,0,,2019/9/20 14:23,2019/10/17 14:41,13,
739,10,0,0,0,0,,0,0,0,,2019/9/20 14:24,2019/9/30 10:03,13,
740,10,0,0,0,0,,0,0,0,,2019/9/20 14:26,2019/10/10 10:57,13,
741,10,0,0,0,0,,0,0,0,,2019/9/20 14:57,2019/10/8 11:06,13,
742,10,0,0,0,0,,0,0,0,,2019/9/20 15:07,2019/9/29 12:25,1,8016001
743,10,0,0,0,0,,0,0,0,,2019/9/20 15:09,2019/9/30 8:01,1,8014001
744,3,0,0,0,0,,0,0,0,,2019/9/20 15:10,2019/9/25 10:10,1,8008001
745,2,0,0,0,0,,0,0,0,,2019/9/20 15:11,2019/9/20 15:11,13,
746,10,0,0,0,0,,0,0,0,,2019/9/20 15:12,2019/10/10 15:42,13,
747,5,0,0,0,0,,0,0,0,,2019/9/20 15:20,2019/9/26 12:48,13,
748,10,0,0,0,0,,0,0,0,,2019/9/20 15:24,2019/10/12 8:36,1,8005001
749,2,0,0,0,0,,0,0,0,,2019/9/20 15:27,2019/9/20 15:27,13,
750,10,0,0,0,0,,0,0,0,,2019/9/20 15:38,2019/10/12 8:36,1,8005001
751,10,0,0,0,0,,0,0,0,,2019/9/20 15:40,2019/10/11 8:12,1,8007001
752,10,0,0,0,0,,0,0,0,,2019/9/20 15:44,2019/10/12 8:36,1,8005001
753,-3,0,0,0,0,,0,0,0,,2019/9/20 15:44,2019/9/26 12:00,13,
754,10,0,0,0,0,,0,0,0,,2019/9/20 15:55,2019/10/12 8:36,12,8005001
755,2,0,0,0,0,,0,0,0,,2019/9/20 16:07,2019/9/20 16:07,13,
756,2,0,0,0,0,,0,0,0,,2019/9/20 16:08,2019/9/20 16:08,13,
758,2,0,0,0,0,,0,0,0,,2019/9/20 16:33,2019/9/20 16:33,13,
759,7,0,0,0,0,,0,0,0,,2019/9/20 16:34,2019/10/9 17:21,13,
760,10,0,0,0,0,,0,0,0,,2019/9/20 16:35,2019/10/17 8:39,1,8008001
761,5,0,0,0,0,,0,0,0,,2019/9/20 16:44,2019/9/25 18:17,13,
762,2,0,0,0,0,,0,0,0,,2019/9/20 17:14,2019/9/20 17:14,13,
763,3,0,0,0,0,,0,0,0,,2019/9/20 17:17,2019/9/21 11:43,13,
764,3,0,0,0,0,,0,0,0,,2019/9/20 17:22,2019/9/20 20:47,13,
765,5,0,0,0,0,,0,0,0,,2019/9/20 17:33,2019/9/25 18:17,13,
767,2,0,0,0,0,,0,0,0,,2019/9/20 17:40,2019/9/20 17:40,13,
768,10,0,0,0,0,,0,0,0,,2019/9/20 18:06,2019/10/17 8:39,1,8008001
769,10,0,0,0,0,,0,0,0,,2019/9/20 18:10,2019/10/8 8:36,1,8009001
770,-3,0,0,0,0,,0,0,0,,2019/9/20 18:25,2019/9/26 11:09,13,
771,3,0,0,0,0,,0,0,0,,2019/9/20 18:30,2019/9/24 16:47,13,
772,10,0,0,0,0,,0,0,0,,2019/9/20 19:08,2019/9/29 13:37,1,8011036
773,2,0,0,0,0,,0,0,0,,2019/9/20 19:09,2019/9/20 19:09,13,
774,2,0,0,0,0,,0,0,0,,2019/9/20 19:11,2019/9/20 19:11,13,
775,3,0,0,0,0,,0,0,0,,2019/9/20 19:15,2019/9/21 16:51,13,
776,2,0,0,0,0,,0,0,0,,2019/9/20 19:22,2019/9/20 19:22,13,
777,-3,0,0,0,0,,0,0,0,,2019/9/20 19:23,2019/9/25 23:27,13,
778,10,0,0,0,0,,0,0,0,,2019/9/20 19:25,2019/10/10 15:42,13,
779,-4,0,0,0,0,,0,0,0,,2019/9/20 19:43,2019/9/26 12:47,13,
780,2,0,0,0,0,,0,0,0,,2019/9/20 20:02,2019/9/20 20:02,13,
781,2,0,0,0,0,,0,0,0,,2019/9/20 20:04,2019/9/20 20:04,13,
782,2,0,0,0,0,,0,0,0,,2019/9/20 20:05,2019/9/20 20:05,13,
783,3,0,0,0,0,,0,0,0,,2019/9/20 20:09,2019/9/20 20:37,13,
784,3,0,0,0,0,,0,0,0,,2019/9/20 20:31,2019/9/29 10:10,12,8012001
785,10,0,0,0,0,,0,0,0,,2019/9/20 20:39,2019/10/17 14:41,13,
786,3,0,0,0,0,,0,0,0,,2019/9/20 21:04,2019/9/25 19:01,13,
787,-3,0,0,0,0,,0,0,0,,2019/9/20 21:06,2019/9/26 11:09,13,
788,10,0,0,0,0,,0,0,0,,2019/9/20 21:13,2019/10/12 8:36,1,8005001
790,2,0,0,0,0,,0,0,0,,2019/9/20 21:27,2019/9/20 21:27,13,
791,2,0,0,0,0,,0,0,0,,2019/9/20 21:29,2019/9/24 15:21,13,
793,8,0,0,0,0,,0,0,0,,2019/9/20 21:48,2019/9/30 10:20,13,
794,2,0,0,0,0,,0,0,0,,2019/9/20 21:51,2019/9/20 21:51,13,
795,2,0,0,0,0,,0,0,0,,2019/9/20 21:55,2019/9/20 21:55,13,
797,7,0,0,0,0,,0,0,0,,2019/9/21 8:13,2019/10/9 16:25,13,
799,2,0,0,0,0,,0,0,0,,2019/9/21 8:52,2019/9/21 8:52,13,
800,2,0,0,0,0,,0,0,0,,2019/9/21 8:54,2019/9/21 8:54,13,
801,2,0,0,0,0,,0,0,0,,2019/9/21 8:59,2019/9/21 8:59,13,
802,6,0,0,0,0,,0,0,0,,2019/9/21 9:06,2019/9/27 11:25,1,8007001
803,2,0,0,0,0,,0,0,0,,2019/9/21 9:35,2019/9/21 9:35,13,
804,10,0,0,0,0,,0,0,0,,2019/9/21 9:39,2019/10/14 8:01,1,
805,2,0,0,0,0,,0,0,0,,2019/9/21 10:01,2019/9/21 10:01,13,
806,10,0,0,0,0,,0,0,0,,2019/9/21 10:03,2019/10/8 11:06,13,
807,2,0,0,0,0,,0,0,0,,2019/9/21 10:04,2019/9/21 10:04,13,
808,10,0,0,0,0,,0,0,0,,2019/9/21 10:06,2019/10/14 8:01,1,8002001
809,-3,0,0,0,0,,0,0,0,,2019/9/21 10:07,2019/9/26 12:00,13,
810,10,0,0,0,0,,0,0,0,,2019/9/21 10:12,2019/10/10 10:57,13,
811,3,0,0,0,0,,0,0,0,,2019/9/21 10:23,2019/9/22 14:03,13,
812,7,0,0,0,0,,0,0,0,,2019/9/21 10:26,2019/9/27 19:19,13,
813,5,0,0,0,0,,0,0,0,,2019/9/21 10:31,2019/9/25 18:17,13,
814,-3,0,0,0,0,,0,0,0,,2019/9/21 10:43,2019/9/26 12:00,13,
815,10,0,0,0,0,,0,0,0,,2019/9/21 10:43,2019/10/12 8:36,1,8005001
816,2,0,0,0,0,,0,0,0,,2019/9/21 10:48,2019/9/21 10:48,13,
817,10,0,0,0,0,,0,0,0,,2019/9/21 10:57,2019/9/30 8:01,1,8014001
818,2,0,0,0,0,,0,0,0,,2019/9/21 11:00,2019/9/21 11:00,13,
819,2,0,0,0,0,,0,0,0,,2019/9/21 11:07,2019/9/21 11:07,13,
820,2,0,0,0,0,,0,0,0,,2019/9/21 11:14,2019/9/21 11:14,13,
821,2,0,0,0,0,,0,0,0,,2019/9/21 11:29,2019/9/21 11:29,13,
822,3,0,0,0,0,,0,0,0,,2019/9/21 11:33,2019/9/22 13:04,13,
823,2,0,0,0,0,,0,0,0,,2019/9/21 11:39,2019/9/21 11:39,13,
824,-5,0,0,0,0,,0,0,0,,2019/9/21 12:18,2019/9/29 15:13,13,
825,-4,0,0,0,0,,0,0,0,,2019/9/21 12:20,2019/9/26 16:47,13,
826,3,0,0,0,0,,0,0,0,,2019/9/21 13:07,2019/9/22 18:00,13,
827,10,0,0,0,0,,0,0,0,,2019/9/21 13:20,2019/10/14 8:01,1,8005001
828,10,0,0,0,0,,0,0,0,,2019/9/21 13:35,2019/9/29 12:23,1,8003001
830,2,0,0,0,0,,0,0,0,,2019/9/21 13:54,2019/9/21 13:54,13,
831,2,0,0,0,0,,0,0,0,,2019/9/21 14:15,2019/9/21 14:15,13,
832,3,0,0,0,0,,0,0,0,,2019/9/21 15:09,2019/9/22 10:09,13,
833,2,0,0,0,0,,0,0,0,,2019/9/21 15:14,2019/9/24 19:47,13,
834,2,0,0,0,0,,0,0,0,,2019/9/21 15:18,2019/9/21 15:18,13,
835,5,0,0,0,0,,0,0,0,,2019/9/21 15:38,2019/9/25 18:17,13,
836,2,0,0,0,0,,0,0,0,,2019/9/21 15:41,2019/9/21 15:41,13,
837,10,0,0,0,0,,0,0,0,,2019/9/21 15:45,2019/10/17 14:41,13,
838,10,0,0,0,0,,0,0,0,,2019/9/21 15:48,2019/9/29 13:37,1,8011036
840,2,0,0,0,0,,0,0,0,,2019/9/21 16:08,2019/9/21 16:08,13,
841,-3,0,0,0,0,,0,0,0,,2019/9/21 16:17,2019/9/26 12:00,13,
842,2,0,0,0,0,,0,0,0,,2019/9/21 16:28,2019/9/21 16:28,13,
843,2,0,0,0,0,,0,0,0,,2019/9/21 16:38,2019/9/21 16:38,13,
844,3,0,0,0,0,,0,0,0,,2019/9/21 16:40,2019/9/24 10:01,13,
845,2,0,0,0,0,,0,0,0,,2019/9/21 16:41,2019/9/21 16:41,13,
846,2,0,0,0,0,,0,0,0,,2019/9/21 17:19,2019/9/24 19:47,13,
847,2,0,0,0,0,,0,0,0,,2019/9/21 17:36,2019/9/21 17:36,13,
848,2,0,0,0,0,,0,0,0,,2019/9/21 17:40,2019/9/21 17:40,13,
849,10,0,0,0,0,,0,0,0,,2019/9/21 17:51,2019/10/11 11:18,1,8013001
850,2,0,0,0,0,,0,0,0,,2019/9/21 18:30,2019/9/21 18:30,13,
851,3,0,0,0,0,,0,0,0,,2019/9/21 18:43,2019/9/22 17:32,13,
852,-3,0,0,0,0,,0,0,0,,2019/9/21 19:02,2019/9/26 12:00,13,
853,-4,0,0,0,0,,0,0,0,,2019/9/21 19:32,2019/9/24 18:36,13,
855,10,0,0,0,0,,0,0,0,,2019/9/21 19:46,2019/10/8 11:06,13,
856,2,0,0,0,0,,0,0,0,,2019/9/21 19:52,2019/9/21 19:52,13,
858,7,0,0,0,0,,0,0,0,,2019/9/21 20:19,2019/9/27 19:19,13,
859,3,0,0,0,0,,0,0,0,,2019/9/21 20:39,2019/9/22 13:49,13,
861,5,0,0,0,0,,0,0,0,,2019/9/21 20:51,2019/9/26 11:32,13,
862,3,0,0,0,0,,0,0,0,,2019/9/21 20:52,2019/9/22 16:56,13,
863,2,0,0,0,0,,0,0,0,,2019/9/21 21:00,2019/9/21 21:00,13,
864,10,0,0,0,0,,0,0,0,,2019/9/21 21:05,2019/9/29 11:24,1,8003001
865,2,0,0,0,0,,0,0,0,,2019/9/21 21:19,2019/9/21 21:19,13,
866,2,0,0,0,0,,0,0,0,,2019/9/21 21:44,2019/9/21 21:44,13,
867,2,0,0,0,0,,0,0,0,,2019/9/21 21:56,2019/9/21 21:56,13,
868,10,0,0,0,0,,0,0,0,,2019/9/21 22:03,2019/9/30 8:01,1,8014001
869,7,0,0,0,0,,0,0,0,,2019/9/22 8:02,2019/9/27 19:19,1,8007001
870,3,0,0,0,0,,0,0,0,,2019/9/22 8:59,2019/9/23 19:30,13,
871,2,0,0,0,0,,0,0,0,,2019/9/22 9:04,2019/9/22 9:04,13,
872,6,0,0,0,0,,0,0,0,,2019/9/22 9:24,2019/9/25 12:33,13,
873,2,0,0,0,0,,0,0,0,,2019/9/22 9:26,2019/9/22 9:26,13,
875,2,0,0,0,0,,0,0,0,,2019/9/22 9:36,2019/9/22 9:36,13,
876,5,0,0,0,0,,0,0,0,,2019/9/22 9:43,2019/9/25 9:01,13,
877,10,0,0,0,0,,0,0,0,,2019/9/22 9:43,2019/10/11 8:12,1,8007001
878,2,0,0,0,0,,0,0,0,,2019/9/22 9:46,2019/9/22 9:46,13,
879,10,0,0,0,0,,0,0,0,,2019/9/22 10:01,2019/10/12 8:36,1,8005001
880,2,0,0,0,0,,0,0,0,,2019/9/22 10:15,2019/9/24 15:21,13,
881,7,0,0,0,0,,0,0,0,,2019/9/22 10:18,2019/10/10 18:02,1,8007001
882,5,0,0,0,0,,0,0,0,,2019/9/22 10:22,2019/9/23 8:58,13,
883,10,0,0,0,0,,0,0,0,,2019/9/22 10:23,2019/9/30 7:59,1,8014001
884,7,0,0,0,0,,0,0,0,,2019/9/22 10:38,2019/9/27 19:19,13,
885,7,0,0,0,0,,0,0,0,,2019/9/22 10:40,2019/9/29 14:18,1,8014001
886,-4,0,0,0,0,,0,0,0,,2019/9/22 10:51,2019/9/26 13:07,13,
887,3,0,0,0,0,,0,0,0,,2019/9/22 10:51,2019/9/22 11:14,13,
888,2,0,0,0,0,,0,0,0,,2019/9/22 11:22,2019/9/22 11:22,13,
889,2,0,0,0,0,,0,0,0,,2019/9/22 11:23,2019/9/23 16:45,1,
890,10,0,0,0,0,,0,0,0,,2019/9/22 11:38,2019/9/30 8:01,1,8014001
891,10,0,0,0,0,,0,0,0,,2019/9/22 11:44,2019/10/12 8:36,1,8005001
892,6,0,0,0,0,,0,0,0,,2019/9/22 12:10,2019/9/25 18:22,13,
893,3,0,0,0,0,,0,0,0,,2019/9/22 12:13,2019/9/26 10:18,13,
895,2,0,0,0,0,,0,0,0,,2019/9/22 12:35,2019/9/22 12:35,13,
896,3,0,0,0,0,,0,0,0,,2019/9/22 12:42,2019/9/22 13:11,13,
897,10,0,0,0,0,,0,0,0,,2019/9/22 12:56,2019/10/17 8:39,1,8008001
898,2,0,0,0,0,,0,0,0,,2019/9/22 13:07,2019/9/22 13:07,13,
899,10,0,0,0,0,,0,0,0,,2019/9/22 14:12,2019/9/30 8:01,1,8014001
900,10,0,0,0,0,,0,0,0,,2019/9/22 14:40,2019/10/8 11:06,13,
901,3,0,0,0,0,,0,0,0,,2019/9/22 14:50,2019/9/22 15:36,13,
902,7,0,0,0,0,,0,0,0,,2019/9/22 14:58,2019/9/27 19:19,13,
903,10,0,0,0,0,,0,0,0,,2019/9/22 15:08,2019/9/30 8:01,1,8014001
904,10,0,0,0,0,,0,0,0,,2019/9/22 15:18,2019/10/12 8:36,1,8005001
905,2,0,0,0,0,,0,0,0,,2019/9/22 15:54,2019/9/24 19:47,13,
906,2,0,0,0,0,,0,0,0,,2019/9/22 15:56,2019/9/22 15:56,13,
907,10,0,0,0,0,,0,0,0,,2019/9/22 16:09,2019/10/10 15:42,13,
909,10,0,0,0,0,,0,0,0,,2019/9/22 16:13,2019/9/30 8:01,1,8014001
912,2,0,0,0,0,,0,0,0,,2019/9/22 17:41,2019/9/22 17:41,13,
914,3,0,0,0,0,,0,0,0,,2019/9/22 18:03,2019/9/22 19:23,13,
915,-4,0,0,0,0,,0,0,0,,2019/9/22 18:04,2019/9/23 20:51,13,
916,3,0,0,0,0,,0,0,0,,2019/9/22 18:05,2019/9/22 19:11,13,
917,3,0,0,0,0,,0,0,0,,2019/9/22 18:13,2019/9/22 19:16,13,
918,10,0,0,0,0,,0,0,0,,2019/9/22 18:18,2019/10/17 8:39,1,8008001
919,3,0,0,0,0,,0,0,0,,2019/9/22 19:23,2019/9/22 19:53,13,
920,10,0,0,0,0,,0,0,0,,2019/9/22 20:10,2019/9/30 8:01,1,8014001
921,-3,0,0,0,0,,0,0,0,,2019/9/22 20:16,2019/9/26 9:42,13,
922,10,0,0,0,0,,0,0,0,,2019/9/22 20:22,2019/10/11 8:12,13,
923,-4,0,0,0,0,,0,0,0,,2019/9/22 20:37,2019/9/26 16:48,13,
924,10,0,0,0,0,,0,0,0,,2019/9/22 20:40,2019/10/17 8:39,1,8008001
925,10,0,0,0,0,,0,0,0,,2019/9/22 20:40,2019/9/30 8:01,1,8014001
926,10,0,0,0,0,,0,0,0,,2019/9/22 20:44,2019/9/29 16:29,13,
927,2,0,0,0,0,,0,0,0,,2019/9/22 21:53,2019/9/22 21:53,13,
928,10,0,0,0,0,,0,0,0,,2019/9/22 23:42,2019/10/17 7:55,1,8007001
929,3,0,0,0,0,,0,0,0,,2019/9/23 7:58,2019/9/23 9:38,13,
930,2,0,0,0,0,,0,0,0,,2019/9/23 8:15,2019/9/23 8:15,13,
931,10,0,0,0,0,,0,0,0,,2019/9/23 9:16,2019/10/17 14:41,13,
932,2,0,0,0,0,,0,0,0,,2019/9/23 9:17,2019/9/23 9:17,13,
933,10,0,0,0,0,,0,0,0,,2019/9/23 9:25,2019/10/17 8:39,1,8008001
934,10,0,0,0,0,,0,0,0,,2019/9/23 10:02,2019/10/8 11:06,13,
935,10,0,0,0,0,,0,0,0,,2019/9/23 10:07,2019/10/17 14:41,13,
936,10,0,0,0,0,,0,0,0,,2019/9/23 10:28,2019/10/17 7:55,1,8007001
937,10,0,0,0,0,,0,0,0,,2019/9/23 10:36,2019/10/8 8:36,1,
938,2,0,0,0,0,,0,0,0,,2019/9/23 10:40,2019/9/23 10:40,13,
939,3,0,0,0,0,,0,0,0,,2019/9/23 10:40,2019/9/23 11:13,13,
940,2,0,0,0,0,,0,0,0,,2019/9/23 10:47,2019/9/23 10:47,13,
941,2,0,0,0,0,,0,0,0,,2019/9/23 12:00,2019/9/23 12:00,13,
942,7,0,0,0,0,,0,0,0,,2019/9/23 12:18,2019/9/27 19:19,13,
943,7,0,0,0,0,,0,0,0,,2019/9/23 12:25,2019/9/27 19:19,1,8007001
944,3,0,0,0,0,,0,0,0,,2019/9/23 12:59,2019/9/23 20:06,13,
945,3,0,0,0,0,,0,0,0,,2019/9/23 13:01,2019/9/23 13:23,13,
946,10,0,0,0,0,,0,0,0,,2019/9/23 13:19,2019/10/8 11:03,13,
947,10,0,0,0,0,,0,0,0,,2019/9/23 13:23,2019/10/10 15:42,13,
948,-1,0,0,0,0,,0,0,0,,2019/9/23 13:25,2019/9/24 13:08,13,
949,6,0,0,0,0,,0,0,0,,2019/9/23 13:33,2019/9/25 16:14,13,
950,10,0,0,0,0,,0,0,0,,2019/9/23 13:46,2019/10/8 11:03,13,
951,2,0,0,0,0,,0,0,0,,2019/9/23 13:55,2019/9/23 13:55,13,
952,10,0,0,0,0,,0,0,0,,2019/9/23 14:09,2019/9/29 16:29,13,
953,2,0,0,0,0,,0,0,0,,2019/9/23 14:34,2019/9/23 14:34,13,
954,10,0,0,0,0,,0,0,0,,2019/9/23 14:38,2019/10/17 8:39,1,8008001
955,10,0,0,0,0,,0,0,0,,2019/9/23 14:40,2019/10/10 10:57,13,
956,10,0,0,0,0,,0,0,0,,2019/9/23 14:47,2019/9/30 10:03,13,
957,7,0,0,0,0,,0,0,0,,2019/9/23 14:57,2019/9/27 19:19,13,
958,10,0,0,0,0,,0,0,0,,2019/9/23 14:58,2019/10/17 14:41,13,
959,10,0,0,0,0,,0,0,0,,2019/9/23 15:00,2019/10/8 11:03,13,
960,10,0,0,0,0,,0,0,0,,2019/9/23 15:06,2019/10/17 14:41,13,
961,10,0,0,0,0,,0,0,0,,2019/9/23 15:08,2019/10/17 14:41,13,
962,10,0,0,0,0,,0,0,0,,2019/9/23 15:09,2019/10/17 14:41,13,
963,10,0,0,0,0,,0,0,0,,2019/9/23 15:15,2019/10/17 14:41,13,
964,10,0,0,0,0,,0,0,0,,2019/9/23 15:15,2019/10/17 14:41,13,
965,10,0,0,0,0,,0,0,0,,2019/9/23 15:16,2019/10/17 14:41,13,
966,10,0,0,0,0,,0,0,0,,2019/9/23 15:17,2019/9/29 16:29,13,
967,10,0,0,0,0,,0,0,0,,2019/9/23 15:19,2019/10/11 8:12,1,8007001
968,10,0,0,0,0,,0,0,0,,2019/9/23 15:19,2019/10/17 14:41,13,
971,10,0,0,0,0,,0,0,0,,2019/9/23 15:23,2019/9/29 16:29,13,
972,10,0,0,0,0,,0,0,0,,2019/9/23 15:24,2019/9/29 16:29,13,
973,10,0,0,0,0,,0,0,0,,2019/9/23 15:24,2019/10/17 14:41,13,
974,-4,0,0,0,0,,0,0,0,,2019/9/23 15:28,2019/9/26 12:00,13,
975,10,0,0,0,0,,0,0,0,,2019/9/23 15:28,2019/10/17 14:41,13,
976,10,0,0,0,0,,0,0,0,,2019/9/23 15:33,2019/10/17 14:41,13,
977,10,0,0,0,0,,0,0,0,,2019/9/23 15:34,2019/10/17 14:41,13,
978,10,0,0,0,0,,0,0,0,,2019/9/23 15:39,2019/10/17 14:41,13,
979,10,0,0,0,0,,0,0,0,,2019/9/23 15:44,2019/9/29 16:29,13,
980,10,0,0,0,0,,0,0,0,,2019/9/23 15:48,2019/10/17 14:41,13,
981,10,0,0,0,0,,0,0,0,,2019/9/23 15:51,2019/9/29 16:29,13,
982,10,0,0,0,0,,0,0,0,,2019/9/23 15:51,2019/10/17 14:41,13,
983,10,0,0,0,0,,0,0,0,,2019/9/23 15:59,2019/10/17 14:41,13,
984,3,0,0,0,0,,0,0,0,,2019/9/23 16:00,2019/9/26 11:18,13,
985,10,0,0,0,0,,0,0,0,,2019/9/23 16:02,2019/10/17 14:41,13,
